"pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.685940457752538,0.995742506811989,0.244905546465761,0.888056505008281,3985,79,"SFN;THEM4;SMAD2;UBE2D3;PPP1CA;CFL1;PFN1;EIF4E;PIKFYVE;RAC1;MAPK10;CDKN1A;MAP2K3;HRAS;DUSP3;FASLG;TRIB3;ACACA;RPTOR;PTPN11;ECSIT;ATF1;RAF1;GNGT1;PRKAR2A;DAPP1;SQSTM1"
"HALLMARK_PROTEIN_SECRETION",0.00307765151515152,0.153882575757576,-0.428762673009534,-1.59204405778936,12,74,"BNIP3;ICA1;ARFGAP3;SEC31A;ERGIC3;GNAS;ARCN1;AP2M1;ZW10;TMX1;OCRL;LAMP2;VAMP4;SCAMP1;TSG101;RPS6KA3;DNM1L;AP2B1"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",0.228899082568807,0.935166445669621,-0.350887491726068,-1.16214571883883,997,41,"SOD2;CAT;EGLN2;GCLC;MSRA;PRNP;PFKP;PRDX1"
"HALLMARK_SPERMATOGENESIS",0.149045521292217,0.935166445669621,-0.308456498815935,-1.1848582920806,608,92,"PDHA2;DDX25;TLE4;CCT6B;TCP11;GAD1;TUBA3C;CHFR;SPATA6;KIF2C;GPR182;AGFG1;ADAM2;SIRT1;PIAS2;ZNRF4;HSPA2"
"HALLMARK_TGF_BETA_SIGNALING",0.792151494410221,0.995742506811989,-0.253030512897069,-0.803928597950229,3471,34,"HDAC1;PMEPA1;LEFTY2;PPM1A;MAP3K7;TGIF1;BMPR2;CTNNB1"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.844686648501362,0.995742506811989,-0.206906645057417,-0.853673712454748,3409,146,"SOD2;BTG3;TSC22D1;PMEPA1;TRIP10;PLAUR;TAP1;OLR1;CCND1;MAP3K8;CXCL11;SLC2A6;SOCS3;CCL20;TNIP1;NINJ1;CD80;AREG;GPR183;NFKBIA;TGIF1;PTGER4;PLPP3;BCL3;FOSL1;SERPINB2;FJX1;PHLDA2;IRF1;CLCF1;RCAN1;CCNL1;ICAM1;NR4A1"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.478365384615385,0.995742506811989,-0.258651662391,-0.98784531803302,1989,87,"ARFGAP1;SEC31A;NFYB;SRPRA;PARN;EXOSC5;XBP1;IFIT1;IGFBP1;SRPRB;PAIP1;DKC1;STC2"
"HALLMARK_UV_RESPONSE_DN",0.898353614889048,0.995742506811989,-0.208495532538058,-0.784446176933221,3764,79,"ICA1;AKT3;MIOS;CELF2;DLC1;SDC2;PIAS3;BDNF;AGGF1;TFPI;TGFBR2;PLPP3;TENT4A"
"HALLMARK_UV_RESPONSE_UP",0.54411265693926,0.995742506811989,0.247832994852957,0.961969991571465,3206,122,"GRINA;CA2;NAT1;BCL2L11;FOSB;PDLIM3;ATF3;SIGMAR1;RET;NKX2-5;STARD3;PPAT;SPR;CHKA;RXRB;MMP14;CCK;DLG4;MAOA;CDO1;TARS1;HMOX1;FOS;BID;JUNB;HSPA13;IL6;RFC4;PSMC3;TST;CDC5L;POLE3;CYB5R1;CDKN2B;H2AX;CNP;DDX21;CLTB;EPHX1;MSX1;YKT6"
"HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.136918210573882,0.935166445669621,-0.435349575093695,-1.29365226889254,605,26,"NUMB;GNAI1;PTCH1;TP53;PPARD;HEY2;CTNNB1;LEF1"
"HALLMARK_XENOBIOTIC_METABOLISM",0.956673887685386,0.995742506811989,0.191720942417057,0.773988749769845,5740,161,"SLC46A3;TPST1;FBP1;GSTA3;CA2;PTGDS;COMT;CRP;PEMT;PGRMC1;SHMT2;CYP2E1;ACP1;TMEM97;MAOA;DHRS1;VNN1;GABARAPL1;ASL;HES6;CDO1;HMOX1;SPINT2"
