"logFC","logCPM","F","PValue","FDR","Species"
0.204750182462381,2.71262300145801,6.40671699250832,0.0135408689785704,0.716284334539888,"Enterovirus C, Coxsackievirus A22 (Strain), Enterovirus C96 (Strain)"
-0.194534848947353,3.00460419137722,6.34237857570781,0.0139987111207405,0.725693184499187,"Vaccinia virus, Akhmeta virus, Ectromelia virus"
-0.228188400251855,2.41575399115704,6.30068611398014,0.014304085972334,0.726984134123328,"Human mastadenovirus C, Human mastadenovirus E, Human mastadenovirus F, unclassified Mastadenovirus, Human mastadenovirus G"
-0.186971037165664,2.71115465341466,6.1208628124379,0.0157039228533046,0.735660384105638,"Influenza A virus, Influenza A virus H3N2 (subtype), Influenza A virus H5N1 (subtype), Influenza A virus H2N2 (subtype), Influenza A virus H1N1 (subtype), Influenza A virus H9N2 (subtype), Influenza A virus mixed subtypes (subtype), Influenza A virus H7N7 (subtype), Influenza A virus with incomplete names (subtype)"
-0.208085873250947,2.42109439045493,6.4699082910394,0.0162845349989206,0.735660384105638,"Orthohantavirus seoulense, unclassified Orthohantavirus, Orthohantavirus hantanense"
-0.273208106195809,7.59388483677513,6.03046437620119,0.0164615363727342,0.735660384105638,"Rhinovirus A, Rhinovirus A20 (Strain)"
-0.364270612461558,5.95093888384662,6.09113728515031,0.0159489036598295,0.735660384105638,"Rhinovirus B, Rhinovirus B26 (Strain)"
-0.362985004872731,3.60524580415859,6.15964772192225,0.015390232724385,0.735660384105638,"Rosavirus A"
0.218836097075795,2.39387024806497,6.99108087270907,0.0152685699295043,0.735660384105638,"unclassified Human adenoviruses, Human mastadenovirus D, Human mastadenovirus F, Human mastadenovirus B"
0.22335537974328,2.13420808793621,7.09200425544086,0.0151537337441397,0.735660384105638,"Variola virus, Akhmeta virus, Vaccinia virus"
0.0622509940589807,6.24848271931864,5.94198677444232,0.0172404950900459,0.744789387889984,"La Crosse orthobunyavirus, Snowshoe hare orthobunyavirus"
-0.216499424719564,2.22064220770365,6.3867724527432,0.0171611080334503,0.744789387889984,"Monkeypox virus, Variola virus, Akhmeta virus, Camelpox virus, Cowpox virus"
0.412455691850883,2.5324592581233,5.88937075237056,0.0177221044939666,0.7507846819078,"Enterovirus A, unclassified Enterovirus, Coxsackievirus A16 (Strain), Coxsackievirus A6 (Strain), Coxsackievirus A7 (Strain), Coxsackievirus A12 (Strain), Coxsackievirus A14 (Strain), Enterovirus A114 (Strain), Coxsackievirus A2 (Strain)"
0.127573536287811,3.97242615189409,5.85913496231525,0.0180052740300527,0.7507846819078,"Influenza A virus, Influenza A virus H7N2 (subtype)"
0.037845950604247,7.30391602906636,6.29277688192014,0.0182482387963701,0.7507846819078,"unclassified Rotavirus, Rotavirus H"
0.0276293112117482,10.4255941901351,5.79891526008286,0.018583597188958,0.752635686152801,"Porcine circovirus 2"
0.303111559536294,1.4075320838801,5.96030107000385,0.0189995470012619,0.757643474265704,"Human alphaherpesvirus 2 (Herpes simplex virus 2; HHV-2; HSV-2), Papiine alphaherpesvirus 2"
-0.39730481204091,4.27085064840168,5.61457036374848,0.0204793578167622,0.773070530562376,"Enterovirus A, unclassified Enterovirus, Coxsackievirus A16 (Strain), Enterovirus A114 (Strain)"
0.319056930458361,2.48406024244621,5.64225008596687,0.0201821168615318,0.773070530562376,"Enterovirus C, unclassified Enterovirus, Poliovirus 2_AAA46912.1 (Strain), Poliovirus 3_AAA46914.1 (Strain), Coxsackievirus A11 (Strain), Coxsackievirus A13 (Strain), Coxsackievirus A17 (Strain), Coxsackievirus A20 (Strain), Enterovirus C99 (Strain), Human Poliovirus 1 Mahoney (Strain), Poliovirus 2_CAA25246.1 (Strain), Poliovirus 3_CAA25444.1 (Strain)"
0.0812048000559507,5.18602230021462,5.55991532774606,0.0210799727743313,0.773070530562376,"Human associated cyclovirus 2"
0.283971598087976,1.49384662966872,6.4485723524974,0.0220054083390269,0.773070530562376,"Human bocavirus 1, Bocaparvovirus primate1"
-0.227303534607181,1.92984683470322,5.70864107130291,0.0220706864435246,0.773070530562376,"Human mastadenovirus C, Human mastadenovirus G"
0.0438493866019598,6.8243352677461,5.51534272437314,0.0215835985059447,0.773070530562376,"Madariaga virus, Eastern equine encephalitis virus"
-0.194751868347031,7.16668261089051,5.54036379723267,0.0212993353666593,0.773070530562376,"Rhinovirus A, Rhinovirus A46 (Strain)"
